,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
543,079430,KR7079430005,현대리바트,KOSPI,,7770,2,-120,-1.52,7940,7990,7690,24361,190393450,158737729860,20535282,STK
544,02826K,KR702826K016,삼성물산우B,KOSPI,,107500,2,-100,-0.09,107700,110000,106300,3075,329332600,158059443000,1467590,STK
545,008110,KR7008110009,대동전자,KOSPI,,15040,0,0,0.0,0,0,0,0,0,157776322880,10490447,STK
546,267850,KR7267850006,아시아나IDT,KOSPI,,14340,1,70,0.49,14250,14510,14130,6380,91666670,157176000000,11100000,STK
547,400760,KR7400760005,NH올원리츠,KOSPI,,3715,2,-10,-0.27,3710,3740,3695,35870,133210700,156773000000,42200000,STK
548,053690,KR7053690004,한미글로벌,KOSPI,,14290,2,-10,-0.07,14220,14500,14200,31380,448977240,156583389500,10957550,STK
549,063160,KR7063160006,종근당바이오,KOSPI,,28300,2,-2550,-8.27,30850,31600,27950,74322,2163389150,156349917000,5485962,STK
550,011280,KR7011280005,태림포장,KOSPI,,2200,2,-15,-0.68,2215,2255,2195,23061,50931465,155773068000,70805940,STK
551,317400,KR7317400000,자이에스앤디,KOSPI,,4000,2,-30,-0.74,4035,4065,3995,33741,135905260,155323992600,38782520,STK
552,035510,KR7035510007,신세계 I&C,KOSPI,,9020,1,30,0.33,8990,9060,8960,25593,230293710,155144000000,17200000,STK
553,003650,KR7003650009,미창석유,KOSPI,,89000,2,-300,-0.34,89500,89500,88000,474,42047800,154134939200,1739672,STK
554,037270,KR7037270006,YG PLUS,KOSPI,,2445,1,35,1.45,2420,2480,2415,64864,158866495,154133466300,63429410,STK
555,105840,KR7105840003,우진,KOSPI,,7530,1,10,0.13,7500,7650,7500,50520,381421560,153646521840,20323614,STK
556,003720,KR7003720000,삼영,KOSPI,,4530,2,-15,-0.33,4525,4605,4475,265980,1202865470,153510000000,34000000,STK
557,005430,KR7005430004,한국공항,KOSPI,,48000,2,-500,-1.03,48550,48950,47900,7406,359041150,151985040000,3166355,STK
558,083420,KR7083420000,그린케미칼,KOSPI,,6280,1,140,2.28,6180,6420,6020,45365,284117730,150720000000,24000000,STK
559,128820,KR7128820008,대성산업,KOSPI,,3335,2,-20,-0.6,3350,3355,3305,45467,151252980,150407964350,45235478,STK
560,487570,KR7487570004,HS효성,KOSPI,,40150,2,-200,-0.5,40400,40750,39950,13874,557224900,149782265400,3725927,STK
561,004310,KR7004310009,현대약품,KOSPI,,4730,2,-310,-6.15,5140,5480,4670,12801025,65003534580,149760000000,32000000,STK
562,450140,KR7450140009,코오롱모빌리티그룹,KOSPI,,2380,2,-10,-0.42,2385,2450,2335,66430,157407960,149409855000,62777250,STK
563,009070,KR7009070004,KCTC,KOSPI,,4975,2,-315,-5.95,5190,5320,4940,1878660,9518731860,149250000000,30000000,STK
564,094280,KR7094280005,효성ITX,KOSPI,,12880,2,-40,-0.31,12960,13030,12830,6198,80049650,148638452000,11558200,STK
565,092200,KR7092200005,디아이씨,KOSPI,,3830,1,25,0.66,3815,3895,3785,48290,185596320,148554333580,38888569,STK
566,006490,KR7006490007,인스코비,KOSPI,,1230,1,31,2.59,1199,1290,1199,620571,777043377,148256295516,119368998,STK
567,015890,KR7015890007,태경산업,KOSPI,,5060,1,10,0.2,5050,5080,5030,8689,43970610,147897475000,29228750,STK
568,004970,KR7004970000,신라교역,KOSPI,,9210,2,-80,-0.86,9300,9320,9180,14659,135395550,147040000000,16000000,STK
569,000970,KR7000970004,한국주철관,KOSPI,,6440,3,0,0.0,6400,6490,6400,8986,57817520,146835220000,22800500,STK
570,003547,KR7003542008,대신증권2우B,KOSPI,,14710,2,-160,-1.08,14900,14900,14590,26165,384627850,146700000000,10000000,STK
571,004710,KR7004710000,한솔테크닉스,KOSPI,,4480,1,30,0.67,4410,4560,4410,26524,118246745,142888957100,32109878,STK
572,001360,KR7001360007,삼성제약,KOSPI,,1503,2,-21,-1.38,1524,1538,1501,119521,181212218,141337280579,94162079,STK
573,015230,KR7015230006,대창단조,KOSPI,,4870,1,15,0.31,4825,4910,4825,15819,76694010,139146760100,28572230,STK
574,008040,KR7008040008,사조동아원,KOSPI,,980,1,2,0.2,980,988,972,241938,237375309,138745141800,141144600,STK
575,00279K,KR700279K010,아모레G3우(전환),KOSPI,,19400,1,130,0.67,19010,19500,19010,2958,57384940,138156056000,7092200,STK
576,068290,KR7068290006,삼성출판사,KOSPI,,13770,2,-160,-1.15,13850,14090,13710,15228,210938910,137300000000,10000000,STK
577,024090,KR7024090003,디씨엠,KOSPI,,11960,1,50,0.42,12100,12100,11910,14429,173098580,137028000000,11400000,STK
578,031440,KR7031440001,신세계푸드,KOSPI,,35300,2,-350,-0.98,35650,35650,35200,1632,57713200,136698544000,3872480,STK
579,004080,KR7004080008,신흥,KOSPI,,14370,2,-10,-0.07,14450,14520,14310,1923,27606880,136515000000,9500000,STK
580,001045,KR7001041003,CJ우,KOSPI,,60500,2,-700,-1.14,61100,61100,59500,4960,297534600,136291446900,2260223,STK
581,002620,KR7002620003,제일파마홀딩스,KOSPI,,8480,1,30,0.36,8500,8570,8410,1926,16331460,135454050400,15973355,STK
582,002170,KR7002170009,삼양통상,KOSPI,,46000,1,200,0.44,45300,46000,45000,3912,177858950,135000000000,3000000,STK
583,000700,KR7000700005,유수홀딩스,KOSPI,,5200,2,-50,-0.95,5270,5290,5170,11512,59972530,134896586160,26041812,STK
584,025820,KR7025820002,이구산업,KOSPI,,4030,1,30,0.75,4010,4115,3995,101235,409944660,134771260000,33442000,STK
585,007210,KR7007210008,벽산,KOSPI,,1988,2,-5,-0.25,1986,2015,1986,80687,160918798,134714640000,67560000,STK
586,002900,KR7002900009,TYM,KOSPI,,2980,2,-20,-0.67,3000,3060,2980,73951,222786260,134702358440,45050956,STK
587,089470,KR7089470009,HDC현대EP,KOSPI,,4220,2,-35,-0.82,4250,4360,4140,195688,826809260,134618000000,31900000,STK
588,010580,KR7010580009,에스엠벡셀,KOSPI,,1210,2,-27,-2.18,1221,1248,1200,31310,38097825,134503377840,111251760,STK
589,210540,KR7210540001,디와이파워,KOSPI,,12170,1,100,0.83,12200,12230,12060,12348,149772100,133715083880,11041708,STK
590,139990,KR7139990006,아주스틸,KOSPI,,5020,2,-20,-0.4,5040,5110,4985,21495,107622185,131864162165,26452189,STK
591,003830,KR7003830007,대한화섬,KOSPI,,99200,1,100,0.1,99200,99900,98700,664,65769800,131737600000,1328000,STK
592,010820,KR7010820009,퍼스텍,KOSPI,,2690,2,-205,-7.08,2855,2895,2690,1330315,3726812200,131684232600,48771938,STK
593,007540,KR7007540008,샘표,KOSPI,,45650,1,150,0.33,45500,46500,45500,2148,98998550,131424060000,2875800,STK
594,033530,KR7033530007,에스제이지세종,KOSPI,,4720,1,5,0.11,4725,4780,4695,19919,94025875,131175831115,27820961,STK
595,020120,KR7020120002,키다리스튜디오,KOSPI,,3495,2,-10,-0.29,3485,3590,3455,83755,295158255,130464456320,37063766,STK
596,012610,KR7012610002,경인양행,KOSPI,,3070,2,-30,-0.97,3100,3160,3070,72445,225363710,128386486025,41616365,STK
597,001020,KR7001020007,페이퍼코리아,KOSPI,,717,3,0,0.0,724,754,708,19968,14334149,127970002047,177983313,STK
598,004140,KR7004140000,동방,KOSPI,,2635,2,-15,-0.57,2720,2810,2605,1031437,2771094525,126405603410,47971766,STK
599,014530,KR7014530000,극동유화,KOSPI,,3615,3,0,0.0,3615,3640,3595,72444,261458575,125878606200,34869420,STK
600,033180,KR7033180001,KH 필룩스,KOSPI,,6630,0,0,0.0,0,0,0,0,0,125330728770,18903579,STK
601,016710,KR7016710006,대성홀딩스,KOSPI,,7750,2,-50,-0.64,7690,7800,7690,3900,30098840,124854201840,16089459,STK
602,003460,KR7003460003,유화증권,KOSPI,,2180,2,-10,-0.46,2210,2215,2175,2963,6467975,123894776775,56702415,STK
603,006890,KR7006890008,태경케미컬,KOSPI,,10670,2,-80,-0.74,10770,10840,10600,11100,118815300,123656000000,11600000,STK
604,248170,KR7248170003,샘표식품,KOSPI,,27450,1,150,0.55,27400,27700,26800,8992,244914150,123572136300,4568286,STK
605,214330,KR7214330003,금호에이치티,KOSPI,,575,1,5,0.88,570,589,570,200949,116106819,123214539456,213914131,STK
606,013580,KR7013580006,계룡건설,KOSPI,,13780,1,110,0.8,13890,13890,13650,16019,219410950,122978589390,8930907,STK
607,009270,KR7009270000,신원,KOSPI,,1186,3,0,0.0,1186,1206,1170,301181,356549620,121770004572,102586356,STK
608,011330,KR7011330008,유니켐,KOSPI,,1248,1,15,1.22,1233,1261,1215,138270,170004983,120903952416,96878167,STK
609,008970,KR7008970006,동양철관,KOSPI,,825,2,-25,-2.94,850,862,810,2969320,2457487491,120826659674,146279249,STK
610,396690,KR7396690000,미래에셋글로벌리츠,KOSPI,,3035,2,-5,-0.16,3045,3045,3015,63848,193619305,120204027900,39605940,STK
611,074610,KR7074610007,이엔플러스,KOSPI,,1630,2,-7,-0.43,1628,1669,1628,182992,300550621,120041056644,73374729,STK
612,014280,KR7014280002,금강공업,KOSPI,,4085,2,-25,-0.61,4160,4160,4075,22768,93711175,119957070130,29329357,STK
613,002780,KR7002780005,진흥기업,KOSPI,,822,2,-3,-0.36,825,834,820,78136,64322770,119432302645,145471745,STK
614,002990,KR7002990000,금호건설,KOSPI,,3230,2,-25,-0.77,3260,3265,3200,20637,66661495,119360111850,36953595,STK
615,003610,KR7003610003,방림,KOSPI,,2785,2,-15,-0.54,2885,2885,2780,34061,95239315,118691022450,42314090,STK
616,002210,KR7002210003,동성제약,KOSPI,,4500,2,-20,-0.44,4520,4530,4480,28591,128624110,117062850450,26100970,STK
617,120030,KR7120030002,조선선재,KOSPI,,93300,3,0,0.0,93400,94000,92000,1174,109040100,116710012800,1257651,STK
618,123690,KR7123690000,한국화장품,KOSPI,,7290,2,-10,-0.14,7270,7500,7220,65985,483637240,116493000000,16068000,STK
619,011150,KR7011150000,CJ씨푸드,KOSPI,,3225,3,0,0.0,3350,3350,3205,214125,701519865,116236050655,35930773,STK
620,019440,KR7019440007,세아특수강,KOSPI,,13580,2,-10,-0.07,13590,13600,13520,2784,37734580,116209200000,8570000,STK
621,012600,KR7012600003,청호ICT,KOSPI,,2490,0,0,0.0,0,0,0,0,0,116119947330,46634517,STK
622,014580,KR7014580005,태경비케이,KOSPI,,4215,2,-20,-0.47,4250,4275,4180,23942,100913210,115849020000,27583100,STK
623,001470,KR7001470004,삼부토건,KOSPI,,519,2,-25,-4.6,560,574,510,9629080,5192775225,115830924832,223611824,STK
624,111380,KR7111380002,동인기연,KOSPI,,18820,1,70,0.37,18610,19730,18610,50764,978575510,115328960000,6128000,STK
625,023450,KR7023450000,동남합성,KOSPI,,32700,2,-350,-1.06,32750,33100,32650,1621,53232800,115150000000,3500000,STK
626,013570,KR7013570007,디와이,KOSPI,,4425,2,-35,-0.78,4410,4525,4340,41088,181054995,114227207220,26319633,STK
627,008260,KR7008260002,NI스틸,KOSPI,,4000,2,-10,-0.25,3980,4030,3950,20562,81912925,114114466830,28600117,STK
628,024900,KR7024900003,덕양산업,KOSPI,,3490,2,-70,-1.97,3645,3645,3480,114629,403560635,113814605100,32564980,STK
629,350520,KR7350520003,이지스레지던스리츠,KOSPI,,4010,1,115,2.95,3900,4040,3890,133383,530337540,113718054170,28358617,STK
630,012690,KR7012690004,모나리자,KOSPI,,3100,1,55,1.81,3050,3155,3050,353758,1100689835,113005177950,36571255,STK
631,000180,KR7000180000,성창기업지주,KOSPI,,1604,2,-18,-1.11,1605,1625,1601,17752,28588887,112788337200,69751600,STK
632,011690,KR7011690005,와이투솔루션,KOSPI,,3010,1,10,0.33,2970,3120,2965,226082,686271215,111186157760,36574394,STK
633,002720,KR7002720001,국제약품,KOSPI,,5230,1,130,2.55,5140,5400,5140,360309,1900257850,110665921360,21159832,STK
634,034590,KR7034590000,인천도시가스,KOSPI,,25300,2,-200,-0.78,25400,25500,25150,4666,117912150,110462538500,4374754,STK
635,267290,KR7267290005,경동도시가스,KOSPI,,18700,2,-40,-0.21,18740,18830,18640,2706,50560840,110185138140,5895406,STK
636,001380,KR7001380005,SG글로벌,KOSPI,,2425,2,-95,-3.77,2530,2645,2400,1399049,3564347655,110162150350,44964143,STK
637,012800,KR7012800009,대창,KOSPI,,1197,2,-4,-0.33,1201,1218,1195,172914,208439381,109459739299,91140499,STK
638,010100,KR7010100006,한국무브넥스,KOSPI,,3580,2,-80,-2.19,3655,3685,3515,75165,268451275,109012503600,30450420,STK
639,014160,KR7014160006,대영포장,KOSPI,,1000,2,-2,-0.2,1003,1012,995,91698,92014570,108611338098,108394549,STK
640,017900,KR7017900002,광전자,KOSPI,,1836,2,-8,-0.43,1844,1868,1835,45064,83299593,106558580157,57943763,STK
641,017370,KR7017370008,우신시스템,KOSPI,,5790,2,-60,-1.03,5710,5960,5710,29432,171281790,106221513200,18314054,STK
642,481850,KR7481850006,신한글로벌액티브리츠,KOSPI,,2445,2,-45,-1.81,2500,2500,2400,219910,533587800,106085500160,43477664,STK
643,006660,KR7006660005,삼성공조,KOSPI,,13020,3,0,0.0,13030,13900,12890,276168,3677437240,105967134560,8126314,STK
644,002600,KR7002600005,조흥,KOSPI,,175100,2,-700,-0.4,175200,177500,175000,15,2632800,105120000000,600000,STK
645,372910,KR7372910000,한컴라이프케어,KOSPI,,3800,2,-155,-3.92,3960,4015,3755,1426113,5508371710,105024370770,27674406,STK
646,014710,KR7014710008,사조씨푸드,KOSPI,,6070,3,0,0.0,6080,6160,5960,37449,227314600,104688741440,17218543,STK
647,035000,KR7035000009,HS애드,KOSPI,,6310,2,-10,-0.16,6320,6340,6280,7553,47697290,104374676700,16567409,STK
648,264900,KR7264900002,크라운제과,KOSPI,,8240,2,-50,-0.6,8250,8370,8240,18173,150656450,104323670500,12523850,STK
649,017550,KR7017550005,수산중공업,KOSPI,,1662,2,-3,-0.18,1664,1694,1650,96152,160307236,103582555800,62399130,STK
650,058850,KR7058850009,KTcs,KOSPI,,2420,3,0,0.0,2425,2480,2410,74843,182807880,103511125000,42685000,STK
651,079980,KR7079980009,휴비스,KOSPI,,2965,2,-85,-2.79,3030,3050,2940,50384,150049015,102292500000,34500000,STK
652,002700,KR7002700003,신일전자,KOSPI,,1437,2,-2,-0.14,1439,1444,1429,85238,122364516,102024240156,71047521,STK
653,163560,KR7163560006,동일고무벨트,KOSPI,,7210,2,-140,-1.9,7360,7450,7000,40772,297744450,100219000000,13900000,STK
654,011700,KR7011700002,한신기계,KOSPI,,3080,2,-20,-0.65,3110,3150,3080,74992,233024990,99934145080,32446151,STK
655,003480,KR7003480001,한진중공업홀딩스,KOSPI,,3380,1,15,0.45,3320,3390,3320,7969,26776100,99810764560,29529812,STK
656,004890,KR7004890000,동일산업,KOSPI,,41400,1,150,0.36,41200,41400,40850,212,8704700,99676336500,2425215,STK
657,005870,KR7005870001,휴니드,KOSPI,,7060,2,-160,-2.22,7150,7300,7010,407585,2917048640,99376745600,14116015,STK
658,004100,KR7004100004,태양금속,KOSPI,,2705,2,-25,-0.92,2705,2760,2655,455378,1229337130,99273500000,36700000,STK
659,077500,KR7077500007,유니퀘스트,KOSPI,,4555,2,-60,-1.3,4605,4645,4515,22166,101249410,99271738325,21794015,STK
660,004150,KR7004150009,한솔홀딩스,KOSPI,,2360,2,-35,-1.46,2360,2405,2350,114030,269995200,99140241720,42008577,STK
661,002200,KR7002200004,한국수출포장,KOSPI,,2470,1,5,0.2,2510,2510,2450,66840,164325295,99000000000,40000000,STK
662,004830,KR7004830006,덕성,KOSPI,,6320,1,90,1.44,6240,6460,6210,108916,692314550,98940800000,15680000,STK
663,023000,KR7023000003,삼원강재,KOSPI,,2455,2,-5,-0.2,2450,2520,2450,5566,13757745,98600000000,40000000,STK
664,007110,KR7007110000,일신석재,KOSPI,,1266,2,-294,-18.85,1560,1580,1248,14339628,20249572995,98060068260,77456610,STK
665,096775,KR7096771001,SK이노베이션우,KOSPI,,78600,1,600,0.77,77500,79300,77000,2458,193196600,98001441000,1248426,STK
666,005960,KR7005960000,동부건설,KOSPI,,4285,2,-30,-0.7,4360,4360,4260,6808,29240145,97980893150,22946345,STK
667,034300,KR7034300004,신세계건설,KOSPI,,12500,1,100,0.81,12420,12690,12400,3154,39498680,97239741620,7760554,STK
668,016740,KR7016740003,두올,KOSPI,,3030,2,-25,-0.82,3050,3075,3005,53882,163415825,97001707000,32066680,STK
669,002450,KR7002450005,삼익악기,KOSPI,,1069,1,9,0.85,1060,1069,1055,145178,154210650,96777548135,90530915,STK
670,227840,KR7227840006,현대코퍼레이션홀딩스,KOSPI,,10440,1,70,0.68,10450,10450,10350,5917,61361440,94648694400,9100836,STK
671,101140,KR7101140002,인바이오젠,KOSPI,,9340,0,0,0.0,0,0,0,0,0,93812977440,10044216,STK
672,023800,KR7023800006,인지컨트롤스,KOSPI,,5900,1,40,0.68,5890,5950,5820,19234,113009580,93274262300,15809197,STK
673,004840,KR7004840005,DRB동일,KOSPI,,4665,2,-85,-1.79,4750,4750,4645,7069,32954135,92574850000,19930000,STK
674,015590,KR7015590003,KIB플러그에너지,KOSPI,,390,2,-25,-6.02,415,423,387,4757192,1900687315,92422802160,236981544,STK
675,078000,KR7078000007,텔코웨어,KOSPI,,9950,1,40,0.4,9920,9970,9840,1393,13845750,91938766150,9240077,STK
676,008700,KR7008700007,아남전자,KOSPI,,1190,2,-7,-0.58,1197,1218,1181,126850,152156108,91547161340,77124820,STK
677,007280,KR7007280001,한국특강,KOSPI,,1504,1,1,0.07,1510,1510,1495,40614,60955624,91463219744,60813311,STK
678,014790,KR7014790000,HL D&I,KOSPI,,2400,2,-100,-4.0,2495,2495,2380,216916,522237610,90860642400,37858601,STK
679,013520,KR7013520002,화승코퍼레이션,KOSPI,,1809,2,-2,-0.11,1810,1824,1783,12376,22451820,90542714868,50051252,STK
680,244920,KR7244920005,에이플러스에셋,KOSPI,,3995,2,-45,-1.11,4040,4080,3995,35244,141447500,90430772000,22607693,STK
681,010040,KR7010040004,한국내화,KOSPI,,2155,2,-20,-0.92,2180,2220,2155,5705,12399705,89731530470,41067062,STK
682,000230,KR7000230003,일동홀딩스,KOSPI,,7710,1,40,0.52,7670,7900,7650,11168,86650730,88745676000,11540400,STK
683,006090,KR7006090005,사조오양,KOSPI,,9400,2,-170,-1.78,9580,9580,9370,8349,78823710,88573746600,9422739,STK
684,002460,KR7002460004,HS화성,KOSPI,,8730,2,-20,-0.23,8780,8780,8710,2214,19332460,88406500000,10150000,STK
685,047400,KR7047400007,유니온머티리얼,KOSPI,,2050,1,30,1.49,2010,2145,2010,291830,611019405,86940000000,42000000,STK
686,032560,KR7032560005,황금에스티,KOSPI,,5100,3,0,0.0,5150,5160,5050,14138,71899140,86700000000,17000000,STK
687,145210,KR7145210001,다이나믹디자인,KOSPI,,5090,2,-550,-9.75,5700,5850,4830,617889,3260520235,86505465000,17301093,STK
688,004720,KR7004720009,팜젠사이언스,KOSPI,,4690,1,5,0.11,4685,4800,4680,24100,114161730,85257282250,18178525,STK
689,009200,KR7009200007,무림페이퍼,KOSPI,,2045,2,-5,-0.24,2050,2060,2030,65177,133078325,85091038950,41609310,STK
690,005740,KR7005740006,크라운해태홀딩스,KOSPI,,5690,2,-50,-0.87,5750,5870,5680,11300,64841190,84778351370,14847347,STK
691,058860,KR7058860008,KTis,KOSPI,,2440,3,0,0.0,2435,2450,2425,32532,79175855,84568860000,34802000,STK
692,338100,KR7338100001,NH프라임리츠,KOSPI,,4520,1,5,0.11,4540,4540,4510,27014,122019310,84436500000,18660000,STK
693,055490,KR7055490007,테이팩스,KOSPI,,17870,1,550,3.18,17320,17890,17320,8796,155343150,84375108500,4769650,STK
694,067830,KR7067830000,세이브존I&C,KOSPI,,2030,2,-25,-1.22,2050,2150,2025,72098,147720135,83723425800,41040895,STK
695,003780,KR7003780004,진양산업,KOSPI,,6450,3,0,0.0,6570,6610,6390,19390,125027640,83720000000,13000000,STK
696,007590,KR7007590003,동방아그로,KOSPI,,6130,1,10,0.16,6120,6130,6110,3442,21064110,83475747010,13617577,STK
697,005800,KR7005800008,신영와코루,KOSPI,,9070,2,-100,-1.09,9120,9400,9070,697,6348210,82080000000,9000000,STK
698,001560,KR7001560002,제일연마,KOSPI,,8230,2,-70,-0.84,8540,8540,8230,1300,10768760,82071000000,9900000,STK
699,004910,KR7004910006,조광페인트,KOSPI,,6360,1,40,0.63,6320,6510,6320,13963,89372220,81920000000,12800000,STK
700,021820,KR7021820006,세원정공,KOSPI,,8320,1,130,1.59,8190,8440,8150,2341,19237080,81600000000,10000000,STK
701,044820,KR7044820009,코스맥스비티아이,KOSPI,,8480,2,-40,-0.47,8490,8620,8420,2399,20358880,81441250080,9603921,STK
702,010960,KR7010960003,삼호개발,KOSPI,,3245,2,-15,-0.46,3280,3285,3210,23235,75644145,80625000000,25000000,STK
703,004540,KR7004540001,깨끗한나라,KOSPI,,2170,1,20,0.93,2135,2180,2135,73216,158110675,80439896880,37240693,STK
704,036580,KR7036580009,팜스코,KOSPI,,2155,2,-15,-0.69,2180,2215,2135,32690,70745215,79699636310,36727943,STK
705,016090,KR7016090003,대현,KOSPI,,1789,2,-11,-0.61,1798,1810,1780,49121,88190706,79221052590,44282310,STK
706,004960,KR7004960001,한신공영,KOSPI,,6820,1,20,0.29,6920,6950,6790,11488,78809230,78912187640,11570702,STK
707,357250,KR7357250000,미래에셋맵스리츠,KOSPI,,3140,1,10,0.32,3140,3140,3125,15759,49385660,78234678650,24995105,STK
708,000590,KR7000590000,CS홀딩스,KOSPI,,66300,2,-100,-0.15,66400,67400,65900,1232,82123600,76542156600,1154482,STK
709,092780,KR7092780006,동양피스톤,KOSPI,,5730,2,-60,-1.04,5730,5770,5540,17602,99256220,75850329600,13168460,STK
710,000220,KR7000220004,유유제약,KOSPI,,4410,2,-40,-0.9,4500,4530,4385,47067,209069540,75623638440,17032351,STK
711,016880,KR7016880007,웅진,KOSPI,,923,1,8,0.87,910,973,910,127713,120233964,74332184400,79927080,STK
712,013870,KR7013870001,지엠비코리아,KOSPI,,3880,2,-45,-1.15,3875,3980,3855,11239,43765150,74000446400,19072280,STK
713,011420,KR7011420007,갤럭시아에스엠,KOSPI,,2685,2,-255,-8.67,2890,2935,2605,7167270,19839396465,73970794140,27549644,STK
714,075180,KR7075180000,새론오토모티브,KOSPI,,3860,1,20,0.52,3840,3870,3805,1275,4878140,73728000000,19200000,STK
715,092440,KR7092440007,기신정기,KOSPI,,2495,2,-20,-0.8,2580,2580,2480,111791,282510820,73438000000,29200000,STK
716,023810,KR7023810005,인팩,KOSPI,,7350,2,-40,-0.54,7370,7450,7210,5257,38273340,73400000000,10000000,STK
717,009190,KR7009190000,대양금속,KOSPI,,1827,1,20,1.11,1788,1845,1767,124055,224265759,73234175400,39693320,STK
718,006880,KR7006880009,신송홀딩스,KOSPI,,6130,2,-40,-0.65,6180,6360,6120,27109,169154290,73220631020,11828858,STK
719,017040,KR7017040007,광명전기,KOSPI,,1682,2,-22,-1.29,1683,1719,1673,244189,413270346,73023881275,43337615,STK
720,006370,KR7006370001,대구백화점,KOSPI,,6790,2,-230,-3.28,6960,7280,6510,68668,470101950,72829442030,10821611,STK
721,378850,KR7378850002,화승알앤에이,KOSPI,,3780,2,-90,-2.33,3870,3890,3715,44736,169843170,72080799285,18993623,STK
722,041650,KR7041650003,상신브레이크,KOSPI,,3330,1,10,0.3,3320,3350,3310,11128,37026760,71499928500,21471450,STK
723,078935,KR7078931003,GS우,KOSPI,,40200,2,-1600,-3.83,41750,42250,39600,38045,1538092050,71125316100,1784826,STK
724,111110,KR7111110003,호전실업,KOSPI,,7290,1,40,0.55,7310,7410,7160,31066,225211130,70979883520,9749984,STK
725,102280,KR7102280005,쌍방울,KOSPI,,269,0,0,0.0,0,0,0,0,0,70637282701,262592129,STK
726,33626K,KR733626K013,두산퓨얼셀1우,KOSPI,,5280,1,10,0.19,5280,5300,5200,7743,40569510,70429334000,13364200,STK
727,013360,KR7013360003,일성건설,KOSPI,,1301,2,-17,-1.29,1318,1331,1276,75354,97604849,70232344000,54024880,STK
728,069460,KR7069460004,대호에이엘,KOSPI,,1050,1,27,2.64,1022,1066,1014,322523,334716341,70044057152,67544896,STK
729,017180,KR7017180001,명문제약,KOSPI,,2050,2,-130,-5.96,2220,2235,2020,1006106,2153502410,69434813430,33953454,STK
730,03473K,KR703473K016,SK우,KOSPI,,122400,1,1600,1.32,120800,122400,120700,717,86903900,69294924000,566135,STK
731,004060,KR7004060000,SG세계물산,KOSPI,,340,2,-5,-1.45,344,350,339,900795,308382445,69026911360,202424960,STK
732,004450,KR7004450003,삼화왕관,KOSPI,,31550,2,-50,-0.16,31550,32300,31150,392,12276700,67970657450,2154379,STK
733,031820,KR7031820004,콤텍시스템,KOSPI,,557,2,-9,-1.59,566,571,557,85439,48067063,67667769494,121051466,STK
734,014440,KR7014440002,영보화학,KOSPI,,3385,2,-20,-0.59,3405,3415,3320,43465,145767540,67400000000,20000000,STK
735,007980,KR7007980006,TP,KOSPI,,1299,1,8,0.62,1300,1310,1289,67042,86840474,66476493870,51175130,STK
736,465770,KR7465770006,STX그린로지스,KOSPI,,9320,1,130,1.41,9310,9450,9190,57733,539205450,66188625360,7171032,STK
737,009180,KR7009180001,한솔로지스틱스,KOSPI,,2330,1,15,0.65,2320,2360,2305,85821,200071485,65372868250,28057025,STK
738,011300,KR7011300001,성안머티리얼스,KOSPI,,884,2,-6,-0.67,890,893,870,77949,68780490,64718609064,73294008,STK
739,000157,KR7000152009,두산2우B,KOSPI,,72800,2,-300,-0.41,73600,74700,72400,525,38544500,64655951200,893038,STK
740,001275,KR7001271006,부국증권우,KOSPI,,21550,2,-100,-0.46,21650,21650,21500,397,8567250,64650000000,3000000,STK
741,018500,KR7018500009,동원금속,KOSPI,,1400,3,0,0.0,1390,1431,1375,68650,96337609,64334787808,46754933,STK
742,003925,KR7003921004,남양유업우,KOSPI,,321000,2,-20000,-5.87,335000,335000,320000,1184,386842500,64200000000,200000,STK
743,010640,KR7010640001,진양폴리,KOSPI,,6460,3,0,0.0,6460,6600,6350,21341,137771190,63900000000,10000000,STK
744,129260,KR7129260006,인터지스,KOSPI,,2150,2,-10,-0.46,2160,2235,2140,17651,38280570,63809189730,29747874,STK
745,009770,KR7009770009,삼정펄프,KOSPI,,25600,2,-150,-0.58,25750,25800,25350,472,12044850,63499263400,2499971,STK
746,000910,KR7000910000,유니온,KOSPI,,4035,3,0,0.0,3995,4110,3995,29789,120510525,62914824570,15611619,STK
747,001260,KR7001260009,남광토건,KOSPI,,6400,2,-20,-0.31,6420,6490,6380,5023,32179450,62830135080,9832572,STK
748,002795,KR7002791002,아모레G우,KOSPI,,9740,1,140,1.46,9590,9790,9560,13814,133863640,62826757500,6443770,STK
749,001620,KR7001620004,케이비아이동국실업,KOSPI,,560,2,-8,-1.41,568,568,555,87632,48924190,62324097360,111293031,STK
750,012170,KR7012170007,아센디오,KOSPI,,590,2,-10,-1.67,597,620,587,562236,336041020,62245262288,103569488,STK
751,003560,KR7003560000,IHQ,KOSPI,,10760,0,0,0.0,0,0,0,0,0,62107613080,5772083,STK
752,085310,KR7085310001,엔케이,KOSPI,,780,2,-5,-0.64,785,786,765,121294,93690035,61907114448,79983352,STK
753,000850,KR7000850008,화천기공,KOSPI,,27950,2,-100,-0.36,28400,28400,27450,1899,52774050,61270000000,2200000,STK
754,357430,KR7357430008,마스턴프리미어리츠,KOSPI,,2305,2,-10,-0.43,2320,2320,2290,15931,36733625,61134000000,26580000,STK
755,118000,KR7118000009,메타케어,KOSPI,,369,1,6,1.65,362,380,362,166968,61839431,60967624680,164777364,STK
